"","x"
"1189",-0.273732240493398
"1190",0.372298085293716
"1191",0.344645143508245
"1192",0.293888836922991
"1193",0.256733841729076
"1194",0.203682168431624
"1195",0.166182459987464
"1196",0.135447254947949
"1197",0.0546427808420681
"1198",0.667565895762003
"1199",0.63456809369822
"1200",0.592853196839404
"1201",0.560806802834593
"1202",0.515015852095082
"1203",0.480421337733564
"1204",0.456328383932231
"1205",0.386545887031094
"1206",0.966057265106573
"1207",0.931620555968066
"1208",0.894176993135897
"1209",0.866945291357475
"1210",0.828451106840931
"1211",0.801573539153796
"1212",0.78122636119314
"1213",0.722287605152146
"1214",1.26797720468257
"1215",1.23358012346586
"1216",1.20295592257991
"1217",1.18067025760975
"1218",1.14915325444591
"1219",1.12714076882451
"1220",1.10885246913909
"1221",1.06220173131446
"1222",-1.19423952221033
"1223",-1.19423952221033
"1224",-1.40869845217315
"1225",-1.71034315971405
"1226",-0.75986318520871
"1227",-0.75986318520871
"1228",-0.994456558200119
"1229",-1.26408130213594
"1230",-0.329319646008601
"1231",-0.329319646008601
"1232",-0.577390603169237
"1233",-0.81499538349998
"1234",0.0967809772085927
"1235",0.0864161704201729
"1236",-0.157445403519679
"1237",-0.363030220245346
"1238",0.517650288488926
"1239",0.47131572891706
"1240",0.265435747424526
"1241",0.0918708943039354
"1242",0.931967944437388
"1243",0.859209503223332
"1244",0.691311114178115
"1245",0.549766224662601
"1246",1.33881338695682
"1247",1.25015735069062
"1248",1.12024055409272
"1249",1.01071562818228
"1250",1.73558564833502
"1251",1.64422075676841
"1252",1.55228555261783
"1253",1.47478059031247
"1254",-0.981736844329889
"1255",-0.981736844329889
"1256",-1.16018940459702
"1257",-1.36130134541897
"1258",-1.68036357195381
"1259",-1.93295375108316
"1260",-2.14409640606996
"1261",-0.655264453273379
"1262",-0.655264453273379
"1263",-0.842148174996404
"1264",-1.02543948031641
"1265",-1.31622763994227
"1266",-1.54643322193976
"1267",-1.73886403695425
"1268",-2.41233884074051
"1269",-0.329494343093224
"1270",-0.329494343093224
"1271",-0.52192060444498
"1272",-0.687430628702364
"1273",-0.950007492001309
"1274",-1.15787835627629
"1275",-1.33163908022614
"1276",-1.93977314906689
"1277",-0.00461621624021864
"1278",-0.0153519807301789
"1279",-0.199458883729311
"1280",-0.347227216103167
"1281",-0.581655918239231
"1282",-0.767242226702843
"1283",-0.922374840937873
"1284",-1.46531468145123
"1285",0.31912995200298
"1286",0.287403513462582
"1287",0.125286219387213
"1288",-0.00478024562284758
"1289",-0.211124287222381
"1290",-0.374476484921293
"1291",-0.511023203720897
"1292",-0.988916115373749
"1293",0.641434333957766
"1294",0.592523176841566
"1295",0.452850386407222
"1296",0.339960735959991
"1297",0.161637487939657
"1298",0.0204686721983704
"1299",-0.0975345988548943
"1300",-0.510528675349616
"1301",0.961886018761713
"1302",0.90007258522541
"1303",0.782298698335116
"1304",0.687047672390797
"1305",0.536680983804091
"1306",0.41764453683706
"1307",0.318142031958711
"1308",-0.0301020986767972
"1309",1.27991973212651
"1310",1.21010947645917
"1311",1.11418665943046
"1312",1.03703496227744
"1313",0.914059301089183
"1314",0.817103924730234
"1315",0.736059270107795
"1316",0.452415399100868
"1317",-1.39018904680091
"1318",-1.39018904680091
"1319",-1.52939768037699
"1320",-1.69984693834883
"1321",-1.95932806724777
"1322",-2.15892464395407
"1323",-2.32060095448943
"1324",-0.865838378830596
"1325",-0.865838378830596
"1326",-1.01689399216035
"1327",-1.16455074678363
"1328",-1.38928885617799
"1329",-1.56245658371924
"1330",-1.70253482067094
"1331",-2.16673415498384
"1332",-0.340465719303647
"1333",-0.340500001904733
"1334",-0.498582076951847
"1335",-0.621559544021564
"1336",-0.813028699744646
"1337",-0.959985211068871
"1338",-1.07864579920967
"1339",-1.47209231129008
"1340",0.185206405670854
"1341",0.159153894213457
"1342",0.0290919065971662
"1343",-0.0735639842071019
"1344",-0.23119968212652
"1345",-0.351187817674487
"1346",-0.44861266148516
"1347",-0.771880591580859
"1348",0.711951728090535
"1349",0.665311032023978
"1350",0.562273075240494
"1351",0.482222610894931
"1352",0.358335006188272
"1353",0.264279660677849
"1354",0.187907190667888
"1355",-0.0657610387750169
"1356",1.23653235319185
"1357",1.17819153833738
"1358",1.10371487028917
"1359",1.04557659432895
"1360",0.955137464629238
"1361",0.886783712662639
"1362",0.831278794205282
"1363",0.646626787129895
"1364",1.75678476275224
"1365",1.69999718508696
"1366",1.65238341258425
"1367",1.61577225697097
"1368",1.5595995050364
"1369",1.51671433967086
"1370",1.48189071380782
"1371",1.36566689974612
"1372",2.26831292917877
"1373",2.22965201226843
"1374",2.21034225175959
"1375",2.19526475606002
"1376",2.17213753914562
"1377",2.15448616231474
"1378",2.14015614907212
"1379",2.09283909449565
"1380",-1.19897778747927
"1381",-1.19898346327641
"1382",-1.32155327741791
"1383",-1.45212505730945
"1384",-1.64815415108873
"1385",-1.7950188315709
"1386",-1.91206141973419
"1387",-2.28295077592345
"1388",-0.765597014109731
"1389",-0.765715301618374
"1390",-0.893763287280834
"1391",-1.0086015665793
"1392",-1.18192324876164
"1393",-1.31113779978499
"1394",-1.41115160540369
"1395",-1.73970800812718
"1396",-0.329115375331921
"1397",-0.330913058673688
"1398",-0.460528746335679
"1399",-0.560853049683
"1400",-0.70953396247111
"1401",-0.821842347813629
"1402",-0.907859605632268
"1403",-1.1922991367044
"1404",0.109347570642698
"1405",0.0869634968754843
"1406",-0.022446233669836
"1407",-0.10620311559553
"1408",-0.232775239093968
"1409",-0.32462044352443
"1410",-0.400245750359289
"1411",-0.64043856302849
"1412",0.549621905893333
"1413",0.512508947109131
"1414",0.42290108939785
"1415",0.353104994876248
"1416",0.249909775597574
"1417",0.175459688660921
"1418",0.113392540178813
"1419",-0.0838203583460491
"1420",0.990398358600131
"1421",0.944682765477707
"1422",0.873836802882028
"1423",0.819790918618468
"1424",0.74110196051497
"1425",0.68043385330875
"1426",0.63257711318848
"1427",0.477882788017413
"1428",1.43344500568916
"1429",1.38257694757584
"1430",1.33368099105502
"1431",1.29477375572734
"1432",1.23585387158295
"1433",1.19234509873618
"1434",1.15766018472942
"1435",1.04502064156944
"1436",1.87638222983988
"1437",1.83102189360845
"1438",1.79968755835771
"1439",1.77433745210283
"1440",1.7378751962501
"1441",1.71068851598223
"1442",1.68901744964496
"1443",1.61796651531268
"1444",-1.07396953849695
"1445",-1.07414651772308
"1446",-1.18192519695675
"1447",-1.28719741090386
"1448",-1.44280212837921
"1449",-1.55698566306327
"1450",-1.64776826001443
"1451",-1.92572291132949
"1452",-0.702557550720608
"1453",-0.702804208307219
"1454",-0.814353569102544
"1455",-0.908045708636423
"1456",-1.04657299134177
"1457",-1.14932059284928
"1458",-1.22898147217635
"1459",-1.47664083561488
"1460",-0.328813901952523
"1461",-0.333319788851937
"1462",-0.442248505706065
"1463",-0.524527687424907
"1464",-0.647373780934778
"1465",-0.736363660503435
"1466",-0.807528364952725
"1467",-1.02551813465896
"1468",0.0473391241861824
"1469",0.0274764478878988
"1470",-0.0665516435765717
"1471",-0.137511976508008
"1472",-0.242334284594144
"1473",-0.319191028625242
"1474",-0.380214348174659
"1475",-0.569274037804615
"1476",0.42594040063589
"1477",0.39505869128608
"1478",0.31572867769341
"1479",0.255847539028257
"1480",0.167369625106661
"1481",0.101608836264443
"1482",0.0518783711792902
"1483",-0.109015761712387
"1484",0.805663128241993
"1485",0.768244012154805
"1486",0.703382261397915
"1487",0.654412642586903
"1488",0.581032896861718
"1489",0.528227165411516
"1490",0.48776942745355
"1491",0.357038483689185
"1492",1.18938528396248
"1493",1.14735847386169
"1494",1.09545472840599
"1495",1.0575599855267
"1496",1.00106279232664
"1497",0.962457867331648
"1498",0.929062692204415
"1499",0.826249459995704
"1500",1.57495068947567
"1501",1.53206028156601
"1502",1.49426564452841
"1503",1.46683712944965
"1504",1.4281279772048
"1505",1.39873310044658
"1506",1.37399635436177
"1507",1.30043247358115
"1508",-0.923217671529148
"1509",-0.92346802667064
"1510",-1.01130339834918
"1511",-1.08642657340113
"1512",-1.19510811091573
"1513",-1.27309049578783
"1514",-1.33485691187384
"1515",-1.51372853611486
"1516",-0.634850660098736
"1517",-0.635315507849129
"1518",-0.7242615328507
"1519",-0.792295202324131
"1520",-0.89077166433348
"1521",-0.962977862426833
"1522",-1.01739723009576
"1523",-1.18107792533153
"1524",-0.345837340390959
"1525",-0.35261067451243
"1526",-0.435329579609293
"1527",-0.496508683356727
"1528",-0.584902454673825
"1529",-0.648208307775234
"1530",-0.697124776796594
"1531",-0.844347979399523
"1532",-0.0525349559349625
"1533",-0.0677816184558046
"1534",-0.141196065821139
"1535",-0.195520325771838
"1536",-0.274050564416709
"1537",-0.330321564431362
"1538",-0.373818556593189
"1539",-0.504813396744686
"1540",0.243288648680322
"1541",0.22098930495829
"1542",0.156701115845572
"1543",0.109106971837325
"1544",0.0402707335779192
"1545",-0.00907915571200938
"1546",-0.0472402604776074
"1547",-0.162236524817469
"1548",0.541789655836934
"1549",0.513959063677342
"1550",0.458619022164165
"1551",0.417630245221042
"1552",0.358318345140632
"1553",0.315775672442954
"1554",0.281746381294405
"1555",0.183638644392772
"1556",0.843111113327579
"1557",0.811403736167712
"1558",0.764833881954782
"1559",0.730325740344522
"1560",0.680368433266695
"1561",0.643259408785355
"1562",0.616192533620562
"1563",0.533087484009407
"1564",1.14736671248456
"1565",1.11203185936916
"1566",1.07391711561264
"1567",1.04584009485602
"1568",1.00549413760106
"1569",0.976784982454888
"1570",0.95380633075629
"1571",0.886405765540739
"1572",-0.368812226807736
"1573",-0.377180740592386
"1574",-0.443840605843788
"1575",-0.492482558996201
"1576",-0.561711956203417
"1577",-0.610495711312348
"1578",-0.647721035981878
"1579",-0.755976303181037
"1580",-0.128873774982923
"1581",-0.14275642640798
"1582",-0.202983931840703
"1583",-0.246965498124364
"1584",-0.309610092624623
"1585",-0.353786227255297
"1586",-0.387512599819512
"1587",-0.485389204501321
"1588",0.113283204631857
"1589",0.0947105339500598
"1590",0.0407768045442952
"1591",0.00136174290495644
"1592",-0.0548214154760942
"1593",-0.0944699953447791
"1594",-0.124754928282073
"1595",-0.21241961484671
"1596",0.357842100483138
"1597",0.335438434061762
"1598",0.287660215982128
"1599",0.252717867820543
"1600",0.202872783207308
"1601",0.167671640097975
"1602",0.140770573151291
"1603",0.0631501568869251
"1604",0.60334015135618
"1605",0.5776237117224
"1606",0.537902170061886
"1607",0.507338870122258
"1608",0.463708538458384
"1609",0.432874682567152
"1610",0.407878706755843
"1611",0.339740374591157
"1612",0.853934181024227
"1613",0.826033714256725
"1614",0.791756771627846
"1615",0.765479016654719
"1616",0.727940197094827
"1617",0.699830128164915
"1618",0.680119884262836
"1619",0.621131026632819
"1620",1.10735801803378
"1621",1.07842251055939
"1622",1.04788653043458
"1623",1.02568996406973
"1624",0.994327768902812
"1625",0.972438831543567
"1626",0.954171767005562
"1627",0.905899686315816
"1628",1.36379174726037
"1629",1.33508412398721
"1630",1.31026776005137
"1631",1.2922204441703
"1632",1.26671261640872
"1633",1.24690937543235
"1634",1.2337845600004
"1635",1.19434027893298
"1636",-1.07419281607205
"1637",-1.07419281607205
"1638",-1.24685473115257
"1639",-1.52961730201551
"1640",-0.691679836019569
"1641",-0.691679836019569
"1642",-0.885610768832444
"1643",-1.14036284617164
"1644",-0.312202668671677
"1645",-0.312202668671677
"1646",-0.521907491985021
"1647",-0.74864907580048
"1648",0.0637835624698256
"1649",0.0637835624698256
"1650",-0.155696321949724
"1651",-0.354427412241442
"1652",0.435701910606648
"1653",0.415578846622013
"1654",0.213072678633236
"1655",0.0423520818652587
"1656",0.802798334512763
"1657",0.753731385089451
"1658",0.584450837291519
"1659",0.441740734047283
"1660",1.163814964642
"1661",1.09454583105779
"1662",0.958490903450703
"1663",0.843791293730208
"1664",1.51777154889156
"1665",1.43807638783142
"1666",1.33524708041517
"1667",1.24855796421842
"1668",-2.26467424070104
"1669",-2.26467424070104
"1670",-2.33792836432642
"1671",-2.6031643078892
"1672",-1.68916094302256
"1673",-1.68916094302256
"1674",-1.79877764527822
"1675",-2.03246577755352
"1676",-2.40320949883951
"1677",-1.11426892404375
"1678",-1.11426892404375
"1679",-1.25263492495772
"1680",-1.45490443109968
"1681",-1.77579882297262
"1682",-2.02983473296766
"1683",-2.24218200758178
"1684",-0.540396504083151
"1685",-0.540396504083151
"1686",-0.699192369920913
"1687",-0.870178573400453
"1688",-1.14143956955472
"1689",-1.35618127008056
"1690",-1.53568208122876
"1691",-2.16449449349337
"1692",0.0312556462852684
"1693",0.0312556462852684
"1694",-0.138127795389587
"1695",-0.277967653000257
"1696",-0.499813724822003
"1697",-0.675434837281591
"1698",-0.82223451485168
"1699",-1.33598702016972
"1700",0.599566441852514
"1701",0.566201682171991
"1702",0.430900807108168
"1703",0.322068696628366
"1704",0.149416527411101
"1705",0.0127404052840476
"1706",-0.101505094825447
"1707",-0.501329312613604
"1708",1.16239625445749
"1709",1.10558147602292
"1710",1.00825624744624
"1711",0.930291634992984
"1712",0.806609783972075
"1713",0.708701069229134
"1714",0.626861157399361
"1715",0.340446848493231
"1716",1.71578034924893
"1717",1.65342835223955
"1718",1.59474589558392
"1719",1.54708411040266
"1720",1.47214641847408
"1721",1.41282553431921
"1722",1.36324098189834
"1723",1.1897126265121
"1724",-1.83711446445169
"1725",-1.83711446445169
"1726",-1.92790461956697
"1727",-2.11440703791758
"1728",-2.39825356669623
"1729",-1.37969418714089
"1730",-1.37969418714089
"1731",-1.48916041358568
"1732",-1.65521911420251
"1733",-1.90817881516303
"1734",-2.10270646261296
"1735",-2.2602382127972
"1736",-0.920424389895365
"1737",-0.920424389895365
"1738",-1.04408660222326
"1739",-1.18986059084057
"1740",-1.41235049843047
"1741",-1.58357567345373
"1742",-1.72206240785815
"1743",-2.18088440881143
"1744",-0.460007896468393
"1745",-0.460007896468393
"1746",-0.593579064417643
"1747",-0.718252126938378
"1748",-0.911235635339819
"1749",-1.05934737088449
"1750",-1.17894569491512
"1751",-1.57539595684115
"1752",0.00102589903484129
"1753",-0.00139084875143285
"1754",-0.136127318348497
"1755",-0.242316264961365
"1756",-0.405505164895338
"1757",-0.529746443553182
"1758",-0.630614269728919
"1759",-0.96519123792758
"1760",0.463500191933203
"1761",0.437423561387905
"1762",0.326592667517134
"1763",0.240295288912211
"1764",0.106881935878877
"1765",0.00552078366002563
"1766",-0.0767757529160015
"1767",-0.349981972909447
"1768",0.925368183033009
"1769",0.882077629387642
"1770",0.796302125473781
"1771",0.728519284474211
"1772",0.625449291818821
"1773",0.546767507197156
"1774",0.482881768186049
"1775",0.270539687767948
"1776",1.38529542762996
"1777",1.33419392386534
"1778",1.27214462994284
"1779",1.22415653441008
"1780",1.15053219904704
"1781",1.0943274216098
"1782",1.04869071689308
"1783",0.896702142951372
"1784",-1.1485445537431
"1785",-1.1485445537431
"1786",-1.24889301880536
"1787",-1.37495115720773
"1788",-1.56416063673006
"1789",-1.70585046162128
"1790",-1.81845430234108
"1791",-2.17647377693942
"1792",-0.769472582690473
"1793",-0.768624500276352
"1794",-0.876964979137943
"1795",-0.989101994193252
"1796",-1.15829209253523
"1797",-1.28434838377565
"1798",-1.3818167066111
"1799",-1.70248837791171
"1800",-0.387546609113464
"1801",-0.387647276782308
"1802",-0.500413278962554
"1803",-0.598793065094662
"1804",-0.747091551767942
"1805",-0.857221173793898
"1806",-0.943475706712969
"1807",-1.22499146658246
"1808",-0.00377054412186427
"1809",-0.00830020319019049
"1810",-0.119903713380689
"1811",-0.204508323269005
"1812",-0.332375395192624
"1813",-0.42526406736785
"1814",-0.501405033312024
"1815",-0.743740280815885
"1816",0.381794130409132
"1817",0.359956098957751
"1818",0.266953799734531
"1819",0.195763887288791
"1820",0.0879953859034676
"1821",0.0101042532686493
"1822",-0.0541178625626565
"1823",-0.25847441646484
"1824",0.768985987432877
"1825",0.734914606137617
"1826",0.659226823749558
"1827",0.60074389925633
"1828",0.514770143626022
"1829",0.449524583681076
"1830",0.397864474646358
"1831",0.231085113439249
"1832",1.15687630013242
"1833",1.11513794362266
"1834",1.05634782910826
"1835",1.01332193838657
"1836",0.946126986136299
"1837",0.894849197160357
"1838",0.854842712813857
"1839",0.725236839976334
"1840",1.54603713853511
"1841",1.5037314113643
"1842",1.46185935689793
"1843",1.43031226375282
"1844",1.38137160972842
"1845",1.34562848313909
"1846",1.31713805170643
"1847",1.22429981892332
"1848",-0.995196278485385
"1849",-0.995283930796988
"1850",-1.0854567970237
"1851",-1.18630956305464
"1852",-1.33532812097165
"1853",-1.44463611574284
"1854",-1.53148833264909
"1855",-1.79865109703917
"1856",-0.670391984957784
"1857",-0.670543453860706
"1858",-0.765548079030635
"1859",-0.856131884486282
"1860",-0.990014728154638
"1861",-1.08926186631366
"1862",-1.16619377382597
"1863",-1.40660289488543
"1864",-0.343566195586499
"1865",-0.343820068630866
"1866",-0.441798672776107
"1867",-0.522259295116061
"1868",-0.642342618044715
"1869",-0.729293865719886
"1870",-0.798768904493943
"1871",-1.01163817682603
"1872",-0.0146279502463637
"1873",-0.0206626388671777
"1874",-0.113983240559951
"1875",-0.185602593517073
"1876",-0.289568394324635
"1877",-0.365768164039461
"1878",-0.42625050813754
"1879",-0.613535568207186
"1880",0.316493116282154
"1881",0.297469317311006
"1882",0.217194046457018
"1883",0.156619281218217
"1884",0.0671485922006801
"1885",0.000631680812149449
"1886",-0.0501760803255059
"1887",-0.212056964271239
"1888",0.64983061927376
"1889",0.621566366990945
"1890",0.55413957331992
"1891",0.503249670126507
"1892",0.426918065160744
"1893",0.371741321825022
"1894",0.33005442832017
"1895",0.193053390246191
"1896",0.984360078726128
"1897",0.950696994118966
"1898",0.895917506889454
"1899",0.853369377079962
"1900",0.793014726275701
"1901",0.749818235972608
"1902",0.714371896290988
"1903",0.602069843123518
"1904",1.32229273457147
"1905",1.28412693437622
"1906",1.24206792105023
"1907",1.21042816726312
"1908",1.16458231145016
"1909",1.12985646821226
"1910",1.10170351837607
"1911",1.01528629714698
"1912",-0.554196709146319
"1913",-0.554411471512169
"1914",-0.631554162218435
"1915",-0.69637913982849
"1916",-0.790153752315548
"1917",-0.857434114477749
"1918",-0.910617194160456
"1919",-1.0661657860376
"1920",-0.300080121511111
"1921",-0.300681277751034
"1922",-0.379862301691562
"1923",-0.437088122876102
"1924",-0.521944466993396
"1925",-0.584067487878876
"1926",-0.630939910014414
"1927",-0.77190406508312
"1928",-0.0452749792470131
"1929",-0.052403559367219
"1930",-0.123566035641366
"1931",-0.176191094644092
"1932",-0.252215970986472
"1933",-0.30665688111231
"1934",-0.348719889663078
"1935",-0.47529948752951
"1936",0.213305678685527
"1937",0.19893636347262
"1938",0.135904410467815
"1939",0.0892694645047239
"1940",0.0218641701685168
"1941",-0.026428802951344
"1942",-0.0637554021847611
"1943",-0.176150947057821
"1944",0.474176541094751
"1945",0.453824492591987
"1946",0.39876710301106
"1947",0.358013109844125
"1948",0.299079027721458
"1949",0.256834450298539
"1950",0.223052796606692
"1951",0.125758538435941
"1952",0.737479861026243
"1953",0.712495424310327
"1954",0.665256717165856
"1955",0.630274498677845
"1956",0.579663145636277
"1957",0.542052349163397
"1958",0.514660104001018
"1959",0.43066272684485
"1960",1.00334515025779
"1961",0.975201230464463
"1962",0.935625457530034
"1963",0.906305851163843
"1964",0.862516362145287
"1965",0.832648652290965
"1966",0.809186702229644
"1967",0.738813074485638
"1968",-0.0765323458051281
"1969",-0.0846111713021087
"1970",-0.142122469155554
"1971",-0.1840823208651
"1972",-0.243792803606337
"1973",-0.285863245405833
"1974",-0.317962970411992
"1975",-0.410996172114766
"1976",0.135247161601625
"1977",0.122440253937777
"1978",0.0705481847469512
"1979",0.0326598318442604
"1980",-0.0212974372952424
"1981",-0.0593417774018292
"1982",-0.0883839271261458
"1983",-0.173870472114468
"1984",0.349043698988702
"1985",0.332235572654889
"1986",0.285841462710022
"1987",0.251942450283338
"1988",0.203630430159787
"1989",0.16954212198317
"1990",0.1435072165283
"1991",0.0668155001582601
"1992",0.565024786356027
"1993",0.544974150396451
"1994",0.503957011414729
"1995",0.4739652616242
"1996",0.431190530064877
"1997",0.40098813822135
"1998",0.376525186759992
"1999",0.309879204128671
"2000",0.781959291917296
"2001",0.759183126727332
"2002",0.725110252069215
"2003",0.698943798122202
"2004",0.661598431497597
"2005",0.633640854695785
"2006",0.614067497400703
"2007",0.555535927266799
"2008",1.0033920743642
"2009",0.978845999100853
"2010",0.947826544088211
"2011",0.927110295964068
"2012",0.893506935424748
"2013",0.87133022369054
"2014",0.854552169054292
"2015",0.804017759205424
"2016",1.22740599354174
"2017",1.20210958085064
"2018",1.1762031827205
"2019",1.15738205225523
"2020",1.13080200366036
"2021",1.11225869345294
"2022",1.0975900122426
"2023",1.05557451485788
"2024",-1.00213576251542
"2025",-1.00213576251542
"2026",-1.14290944980715
"2027",-1.41615311430264
"2028",-0.653546992819172
"2029",-0.653546992819172
"2030",-0.816727672370278
"2031",-1.06459873262485
"2032",-0.30745903196664
"2033",-0.30745903196664
"2034",-0.488329922152671
"2035",-0.71082837816632
"2036",0.03577302385519
"2037",0.03577302385519
"2038",-0.157671991822875
"2039",-0.354797843595604
"2040",0.375706148990552
"2041",0.375706148990552
"2042",0.175291578345411
"2043",0.00353833081360241
"2044",0.711773393965935
"2045",0.684242016355154
"2046",0.510607529938399
"2047",0.364226886647511
"2048",1.04322450258353
"2049",0.991861806383164
"2050",0.848323916124092
"2051",0.727315877074125
"2052",1.36881042861067
"2053",1.30193142572242
"2054",1.18849013162103
"2055",1.09285469681199
"2056",-1.76648674545127
"2057",-1.76648674545127
"2058",-1.83853708810898
"2059",-2.07431991576233
"2060",-2.44838837321489
"2061",-1.24407266720532
"2062",-1.24407266720532
"2063",-1.34802982216272
"2064",-1.55523337955897
"2065",-1.8839511969817
"2066",-2.14417576758245
"2067",-2.36215411408691
"2068",-0.722241792296642
"2069",-0.722241792296642
"2070",-0.851088391211856
"2071",-1.02982985553443
"2072",-1.31339043169272
"2073",-1.53786486821546
"2074",-1.72549779600353
"2075",-2.38275682043608
"2076",-0.201539922509322
"2077",-0.201539922509322
"2078",-0.347424455201997
"2079",-0.497826467320507
"2080",-0.736425489767473
"2081",-0.925305345174227
"2082",-1.08318499773479
"2083",-1.6362730238577
"2084",0.317386865841086
"2085",0.315138120608334
"2086",0.16326414690017
"2087",0.0410774654315135
"2088",-0.152757991394535
"2089",-0.306200602002486
"2090",-0.434458673690601
"2091",-0.883301843483697
"2092",0.832935762845965
"2093",0.798283160666085
"2094",0.681298293702307
"2095",0.587201332823559
"2096",0.437929141514537
"2097",0.319764647752443
"2098",0.220994988339442
"2099",-0.124653038234282
"2100",1.34316324397733
"2101",1.28924287869526
"2102",1.20701850508357
"2103",1.14088415858868
"2104",1.03597260948568
"2105",0.952925304920459
"2106",0.883509408742277
"2107",0.640586803462939
"2108",1.84403005962296
"2109",1.78840560427312
"2110",1.74078588280903
"2111",1.70248554089268
"2112",1.64172967657573
"2113",1.59363682602909
"2114",1.55343855758943
"2115",1.41276659625852
"2116",-1.39991511881951
"2117",-1.39991511881951
"2118",-1.48520469960372
"2119",-1.651142508786
"2120",-1.90400744446112
"2121",-2.098419017577
"2122",-2.25582837375123
"2123",-0.983569834618443
"2124",-0.983569834618443
"2125",-1.08494835094275
"2126",-1.23236017585602
"2127",-1.45739575945106
"2128",-1.63053477605925
"2129",-1.7705565884694
"2130",-2.23435574690314
"2131",-0.566032117161638
"2132",-0.566032117161638
"2133",-0.679996696520369
"2134",-0.808034505150432
"2135",-1.00692610185581
"2136",-1.15817515481727
"2137",-1.28095015698983
"2138",-1.6878214425017
"2139",-0.147722657571102
"2140",-0.147722657571102
"2141",-0.268814731959297
"2142",-0.379980571763395
"2143",-0.55092836085038
"2144",-0.681098023287719
"2145",-0.786768143755058
"2146",-1.13715949917883
"2147",0.272536144749239
"2148",0.266613981236377
"2149",0.147032054781983
"2150",0.0539731288158422
"2151",-0.0897753172930726
"2152",-0.199044597596186
"2153",-0.287752950104289
"2154",-0.582116067540367
"2155",0.692318964966234
"2156",0.665552004634234
"2157",0.568975212409366
"2158",0.492820022136445
"2159",0.376810830822073
"2160",0.28826144484893
"2161",0.216370571652045
"2162",-0.0224197168844179
"2163",1.11166247488037
"2164",1.07117849464259
"2165",0.996304138596917
"2166",0.938225114670205
"2167",0.849126315697731
"2168",0.781114870047574
"2169",0.725896023449124
"2170",0.542219471384813
"2171",1.53002824554664
"2172",1.48273038815683
"2173",1.43061634792134
"2174",1.38991947436337
"2175",1.32748672189186
"2176",1.27982981026608
"2177",1.24113638485868
"2178",1.11211082852976
"2179",-1.13236765037652
"2180",-1.13236765037652
"2181",-1.21535245882999
"2182",-1.34039526251305
"2183",-1.52803852026793
"2184",-1.66850141616036
"2185",-1.78077435875848
"2186",-2.13489209454322
"2187",-0.788272151161498
"2188",-0.788272151161498
"2189",-0.880492571457526
"2190",-0.992783091376547
"2191",-1.16215871149636
"2192",-1.28734090525666
"2193",-1.3857836986117
"2194",-1.70663004156787
"2195",-0.443184626958418
"2196",-0.443200001668217
"2197",-0.541572629412466
"2198",-0.641258536494683
"2199",-0.791495242534649
"2200",-0.903041756544421
"2201",-0.990391103564824
"2202",-1.27530954816754
"2203",-0.0955222970182531
"2204",-0.095610945226153
"2205",-0.198373339385934
"2206",-0.286374760064448
"2207",-0.416925382928064
"2208",-0.513639113555451
"2209",-0.591699098953013
"2210",-0.840717627560152
"2211",0.253868506530001
"2212",0.246319377520059
"2213",0.148653003843524
"2214",0.0739070368989691
"2215",-0.0385895916553626
"2216",-0.121093482310382
"2217",-0.188351973945068
"2218",-0.402625494057941
"2219",0.604926641605234
"2220",0.583184516606463
"2221",0.501396046563036
"2222",0.438032526031052
"2223",0.345868290816962
"2224",0.274882169491555
"2225",0.219102576189128
"2226",0.0392123052745334
"2227",0.956739906482674
"2228",0.925276092590627
"2229",0.858644446341137
"2230",0.808074479962499
"2231",0.733501865125847
"2232",0.676034793298463
"2233",0.630929609804353
"2234",0.485058779356833
"2235",1.31091862189284
"2236",1.27195748260403
"2237",1.22321357937731
"2238",1.18415314961414
"2239",1.12532377945317
"2240",1.08196739730801
"2241",1.04638030951945
"2242",0.935195401171628
"2243",-0.953533709206235
"2244",-0.95354197680523
"2245",-1.03038540324105
"2246",-1.12979557695659
"2247",-1.27663036934502
"2248",-1.38429511530918
"2249",-1.46979780172235
"2250",-1.73273247046912
"2251",-0.659440114553532
"2252",-0.659517938892032
"2253",-0.742053948698293
"2254",-0.832036744921851
"2255",-0.964983624655169
"2256",-1.06348968631811
"2257",-1.13982782494743
"2258",-1.37826592681693
"2259",-0.363549836169819
"2260",-0.363684010732289
"2261",-0.450358497445144
"2262",-0.531045559965382
"2263",-0.650291442550407
"2264",-0.738551204511602
"2265",-0.807049170203828
"2266",-1.02126912419425
"2267",-0.0657667116334793
"2268",-0.0660299666401272
"2269",-0.155101473176321
"2270",-0.226624923641349
"2271",-0.333247140822786
"2272",-0.410509965719626
"2273",-0.471832305112493
"2274",-0.66154826019521
"2275",0.233994839762091
"2276",0.225664333075347
"2277",0.142931480843127
"2278",0.0805224522256973
"2279",-0.0116248793122295
"2280",-0.0801545845151767
"2281",-0.133051076109654
"2282",-0.298894574898313
"2283",0.535800281254913
"2284",0.517125795953614
"2285",0.446204957584533
"2286",0.39269498682297
"2287",0.313668332728505
"2288",0.255317447683734
"2289",0.210582349754007
"2290",0.0669164971647094
"2291",0.839678980651693
"2292",0.813004234192264
"2293",0.753713579405598
"2294",0.70897003407311
"2295",0.642231317322119
"2296",0.594965861424377
"2297",0.557167699831687
"2298",0.436126196427276
"2299",1.14482611227591
"2300",1.11356187737997
"2301",1.06465630384031
"2302",1.02888471982148
