"","clo","top","vel","rh","met","pmv"
"2699",0.25,12,0.2,50,3,-1.19
"2700",0.25,12,0.3,50,3,-1.53
"2701",0.25,12,0.4,50,3,-1.8
"2702",0.25,12,0.5,50,3,-2.02
"2703",0.25,14,0.2,50,3,-0.77
"2704",0.25,14,0.3,50,3,-1.07
"2705",0.25,14,0.4,50,3,-1.31
"2706",0.25,14,0.5,50,3,-1.51
"2707",0.25,14,1,50,3,-2.21
"2708",0.25,16,0.2,50,3,-0.35
"2709",0.25,16,0.3,50,3,-0.61
"2710",0.25,16,0.4,50,3,-0.82
"2711",0.25,16,0.5,50,3,-1
"2712",0.25,16,1,50,3,-1.61
"2713",0.25,18,0.2,50,3,0.08
"2714",0.25,18,0.3,50,3,-0.15
"2715",0.25,18,0.4,50,3,-0.33
"2716",0.25,18,0.5,50,3,-0.48
"2717",0.25,18,1,50,3,-1.01
"2718",0.25,20,0.2,50,3,0.51
"2719",0.25,20,0.3,50,3,0.32
"2720",0.25,20,0.4,50,3,0.17
"2721",0.25,20,0.5,50,3,0.04
"2722",0.25,20,1,50,3,-0.41
"2723",0.25,22,0.2,50,3,0.96
"2724",0.25,22,0.3,50,3,0.8
"2725",0.25,22,0.4,50,3,0.68
"2726",0.25,22,0.5,50,3,0.57
"2727",0.25,22,1,50,3,0.21
"2728",0.25,24,0.2,50,3,1.41
"2729",0.25,24,0.3,50,3,1.29
"2730",0.25,24,0.4,50,3,1.19
"2731",0.25,24,0.5,50,3,1.11
"2732",0.25,24,1,50,3,0.83
"2733",0.25,26,0.2,50,3,1.87
"2734",0.25,26,0.3,50,3,1.78
"2735",0.25,26,0.4,50,3,1.71
"2736",0.25,26,0.5,50,3,1.65
"2737",0.25,26,1,50,3,1.45
"2738",0.5,10,0.2,50,3,-0.78
"2739",0.5,10,0.3,50,3,-1
"2740",0.5,10,0.4,50,3,-1.18
"2741",0.5,10,0.5,50,3,-1.32
"2742",0.5,10,1,50,3,-1.79
"2743",0.5,12,0.2,50,3,-0.43
"2744",0.5,12,0.3,50,3,-0.64
"2745",0.5,12,0.4,50,3,-0.79
"2746",0.5,12,0.5,50,3,-0.92
"2747",0.5,12,1,50,3,-1.34
"2748",0.5,14,0.2,50,3,-0.09
"2749",0.5,14,0.3,50,3,-0.27
"2750",0.5,14,0.4,50,3,-0.41
"2751",0.5,14,0.5,50,3,-0.52
"2752",0.5,14,1,50,3,-0.9
"2753",0.5,16,0.2,50,3,0.26
"2754",0.5,16,0.3,50,3,0.1
"2755",0.5,16,0.4,50,3,-0.02
"2756",0.5,16,0.5,50,3,-0.12
"2757",0.5,16,1,50,3,-0.45
"2758",0.5,18,0.2,50,3,0.62
"2759",0.5,18,0.3,50,3,0.47
"2760",0.5,18,0.4,50,3,0.37
"2761",0.5,18,0.5,50,3,0.28
"2762",0.5,18,1,50,3,0
"2763",0.5,20,0.2,50,3,0.96
"2764",0.5,20,0.3,50,3,0.85
"2765",0.5,20,0.4,50,3,0.76
"2766",0.5,20,0.5,50,3,0.68
"2767",0.5,20,1,50,3,0.45
"2768",0.5,22,0.2,50,3,1.33
"2769",0.5,22,0.3,50,3,1.24
"2770",0.5,22,0.4,50,3,1.16
"2771",0.5,22,0.5,50,3,1.1
"2772",0.5,22,1,50,3,0.91
"2773",0.5,24,0.2,50,3,1.7
"2774",0.5,24,0.3,50,3,1.63
"2775",0.5,24,0.4,50,3,1.57
"2776",0.5,24,0.5,50,3,1.53
"2777",0.5,24,1,50,3,1.38
"2778",0.75,10,0.2,50,3,-0.19
"2779",0.75,10,0.3,50,3,-0.34
"2780",0.75,10,0.4,50,3,-0.45
"2781",0.75,10,0.5,50,3,-0.54
"2782",0.75,10,1,50,3,-0.83
"2783",0.75,12,0.2,50,3,0.1
"2784",0.75,12,0.3,50,3,-0.03
"2785",0.75,12,0.4,50,3,-0.14
"2786",0.75,12,0.5,50,3,-0.22
"2787",0.75,12,1,50,3,-0.48
"2788",0.75,14,0.2,50,3,0.39
"2789",0.75,14,0.3,50,3,0.27
"2790",0.75,14,0.4,50,3,0.18
"2791",0.75,14,0.5,50,3,0.11
"2792",0.75,14,1,50,3,-0.12
"2793",0.75,16,0.2,50,3,0.69
"2794",0.75,16,0.3,50,3,0.58
"2795",0.75,16,0.4,50,3,0.5
"2796",0.75,16,0.5,50,3,0.44
"2797",0.75,16,1,50,3,0.24
"2798",0.75,18,0.2,50,3,0.98
"2799",0.75,18,0.3,50,3,0.89
"2800",0.75,18,0.4,50,3,0.82
"2801",0.75,18,0.5,50,3,0.77
"2802",0.75,18,1,50,3,0.59
"2803",0.75,20,0.2,50,3,1.28
"2804",0.75,20,0.3,50,3,1.2
"2805",0.75,20,0.4,50,3,1.14
"2806",0.75,20,0.5,50,3,1.1
"2807",0.75,20,1,50,3,0.95
"2808",1,10,0.2,50,3,0.22
"2809",1,10,0.3,50,3,0.12
"2810",1,10,0.4,50,3,0.04
"2811",1,10,0.5,50,3,-0.02
"2812",1,10,1,50,3,-0.22
"2813",1,14,0.2,50,3,0.73
"2814",1,14,0.3,50,3,0.64
"2815",1,14,0.4,50,3,0.58
"2816",1,14,0.5,50,3,0.53
"2817",1,14,1,50,3,0.38
"2818",1,18,0.2,50,3,1.24
"2819",1,18,0.3,50,3,1.18
"2820",1,18,0.4,50,3,1.13
"2821",1,18,0.5,50,3,1.09
"2822",1,18,1,50,3,0.97
"2823",1,22,0.2,50,3,1.77
"2824",1,22,0.3,50,3,1.73
"2825",1,22,0.4,50,3,1.69
"2826",1,22,0.5,50,3,1.67
"2827",1,22,1,50,3,1.59
"2828",1.5,10,0.2,50,3,0.76
"2829",1.5,10,0.3,50,3,0.7
"2830",1.5,10,0.4,50,3,0.66
"2831",1.5,10,0.5,50,3,0.62
"2832",1.5,10,1,50,3,0.52
"2833",1.5,14,0.2,50,3,1.17
"2834",1.5,14,0.3,50,3,1.12
"2835",1.5,14,0.4,50,3,1.09
"2836",1.5,14,0.5,50,3,1.06
"2837",1.5,14,1,50,3,0.98
"2838",1.5,18,0.2,50,3,1.58
"2839",1.5,18,0.3,50,3,1.54
"2840",1.5,18,0.4,50,3,1.52
"2841",1.5,18,0.5,50,3,1.5
"2842",1.5,18,1,50,3,1.44
"2843",2,10,0.2,50,3,1.14
"2844",2,10,0.3,50,3,1.1
"2845",2,10,0.4,50,3,1.07
"2846",2,10,0.5,50,3,1.05
"2847",2,10,1,50,3,0.99
"2848",2,14,0.2,50,3,1.48
"2849",2,14,0.3,50,3,1.45
"2850",2,14,0.4,50,3,1.46
"2851",2,14,0.5,50,3,1.41
"2852",2,14,1,50,3,1.36
"2853",2,18,0.2,50,3,1.84
"2854",2,18,0.3,50,3,1.81
"2855",2,18,0.4,50,3,1.8
"2856",2,18,0.5,50,3,1.79
"2857",2,18,1,50,3,1.75
"2858",0,12,0.4,50,4,-2.22
"2859",0,12,0.5,50,4,-2.66
"2860",0,14,0.4,50,4,-1.55
"2861",0,14,0.5,50,4,-1.93
"2862",0,16,0.4,50,4,-0.86
"2863",0,16,0.5,50,4,-1.2
"2864",0,16,1,50,4,-2.51
"2865",0,18,0.4,50,4,-0.18
"2866",0,18,0.5,50,4,-0.46
"2867",0,18,1,50,4,-1.57
"2868",0,20,0.4,50,4,0.52
"2869",0,20,0.5,50,4,0.29
"2870",0,20,1,50,4,-0.63
"2871",0,22,0.4,50,4,1.22
"2872",0,22,0.5,50,4,1.04
"2873",0,22,1,50,4,0.33
"2874",0,24,0.4,50,4,1.94
"2875",0,24,0.5,50,4,1.81
"2876",0,24,1,50,4,1.29
"2877",0,26,0.4,50,4,2.66
"2878",0,26,0.5,50,4,2.58
"2879",0,26,1,50,4,2.26
"2880",0.25,10,0.4,50,4,-1.06
"2881",0.25,10,0.5,50,4,-1.29
"2882",0.25,10,1,50,4,-2.09
"2883",0.25,12,0.4,50,4,-0.57
"2884",0.25,12,0.5,50,4,-0.78
"2885",0.25,12,1,50,4,-1.5
"2886",0.25,14,0.4,50,4,-0.08
"2887",0.25,14,0.5,50,4,-0.27
"2888",0.25,14,1,50,4,-0.9
"2889",0.25,16,0.4,50,4,0.41
"2890",0.25,16,0.5,50,4,0.25
"2891",0.25,16,1,50,4,-0.29
"2892",0.25,18,0.4,50,4,0.91
"2893",0.25,18,0.5,50,4,0.78
"2894",0.25,18,1,50,4,0.31
"2895",0.25,20,0.4,50,4,1.42
"2896",0.25,20,0.5,50,4,1.31
"2897",0.25,20,1,50,4,0.93
"2898",0.25,22,0.4,50,4,1.93
"2899",0.25,22,0.5,50,4,1.84
"2900",0.25,22,1,50,4,1.55
"2901",0.25,24,0.4,50,4,2.45
"2902",0.25,24,0.5,50,4,2.39
"2903",0.25,24,1,50,4,2.17
"2904",0.5,10,0.4,50,4,-0.06
"2905",0.5,10,0.5,50,4,-0.19
"2906",0.5,10,1,50,4,-0.62
"2907",0.5,12,0.4,50,4,0.33
"2908",0.5,12,0.5,50,4,0.21
"2909",0.5,12,1,50,4,-0.18
"2910",0.5,14,0.4,50,4,0.72
"2911",0.5,14,0.5,50,4,0.61
"2912",0.5,14,1,50,4,0.24
"2913",0.5,16,0.4,50,4,1.11
"2914",0.5,16,0.5,50,4,1.02
"2915",0.5,16,1,50,4,0.73
"2916",0.5,18,0.4,50,4,1.51
"2917",0.5,18,0.5,50,4,1.43
"2918",0.5,18,1,50,4,1.18
"2919",0.5,20,0.4,50,4,1.91
"2920",0.5,20,0.5,50,4,1.85
"2921",0.5,20,1,50,4,1.7
"2922",0.5,22,0.4,50,4,2.23
"2923",0.5,22,0.5,50,4,2.19
"2924",0.5,22,1,50,4,2.07
"2925",0.75,10,0.4,50,4,0.6
"2926",0.75,10,0.5,50,4,0.52
"2927",0.75,10,1,50,4,0.25
"2928",0.75,12,0.4,50,4,0.92
"2929",0.75,12,0.5,50,4,0.84
"2930",0.75,12,1,50,4,0.61
"2931",0.75,14,0.4,50,4,1.24
"2932",0.75,14,0.5,50,4,1.18
"2933",0.75,14,1,50,4,0.97
"2934",0.75,16,0.4,50,4,1.57
"2935",0.75,16,0.5,50,4,1.51
"2936",0.75,16,1,50,4,1.33
"2937",0.75,18,0.4,50,4,1.9
"2938",0.75,18,0.5,50,4,1.85
"2939",0.75,18,1,50,4,1.7
"2940",0.75,20,0.4,50,4,2.23
"2941",0.75,20,0.5,50,4,2.19
"2942",0.75,20,1,50,4,2.07
"2943",1,10,0.4,50,4,1.04
"2944",1,10,0.5,50,4,0.99
"2945",1,10,1,50,4,0.81
"2946",1,14,0.4,50,4,1.6
"2947",1,14,0.5,50,4,1.55
"2948",1,14,1,50,4,1.41
"2949",1,18,0.4,50,4,2.16
"2950",1,18,0.5,50,4,2.13
"2951",1,18,1,50,4,2.03
"2952",1.5,10,0.4,50,4,1.61
"2953",1.5,10,0.5,50,4,1.58
"2954",1.5,10,1,50,4,1.48
"2955",1.5,14,0.4,50,4,2.05
"2956",1.5,14,0.5,50,4,2.02
"2957",1.5,14,1,50,4,1.95
"2958",2,10,0.4,50,4,1.95
"2959",2,10,0.5,50,4,1.94
"2960",2,10,1,50,4,1.88
"2961",2,14,0.4,50,4,2.32
"2962",2,14,0.5,50,4,2.31
"2963",2,14,1,50,4,2.26
